product_id,sku_code,product_name,brand,category,packaging_type,volume_ml,alcohol_percentage,launch_date,product_status
7667,SKU07667,Amstel 268ml,Desperados,Non-Alcoholic,Keg,564,3.98,2021-11-10,Active
7668,SKU07668,Amstel 573ml,Desperados,Cider,Keg,579,2.05,2023-10-30,Active
7669,SKU07669,Birra Moretti 487ml,Tiger,Cider,Can,628,8.74,2024-07-16,Active
7670,SKU07670,Desperados 447ml,Desperados,Non-Alcoholic,Keg,627,2.57,2025-06-06,Discontinued
7671,SKU07671,Desperados 545ml,Heineken,Cider,Keg,258,5.97,2021-03-03,Active
7672,SKU07672,Desperados 322ml,Tiger,Beer,Bottle,427,8.37,2023-04-24,Discontinued
7673,SKU07673,Amstel 561ml,Tiger,Beer,Keg,620,7.97,2022-12-03,Active
7674,SKU07674,Amstel 322ml,Birra Moretti,Non-Alcoholic,Bottle,672,3.23,2025-08-02,Active
7675,SKU07675,Desperados 538ml,Amstel,Beer,Keg,429,1.69,2023-02-23,Discontinued
7676,SKU07676,Amstel 555ml,Tiger,Cider,Keg,657,3.62,2024-05-22,Discontinued
7677,SKU07677,Birra Moretti 388ml,Tiger,Beer,Keg,449,2.68,2024-05-28,Discontinued
7678,SKU07678,Amstel 379ml,Amstel,Cider,Keg,595,6.27,2022-02-22,Active
7679,SKU07679,Birra Moretti 339ml,Desperados,Non-Alcoholic,Can,599,8.09,2025-10-24,Discontinued
7680,SKU07680,Desperados 443ml,Tiger,Beer,Keg,290,5.76,2022-04-02,Active
7681,SKU07681,Tiger 415ml,Amstel,Beer,Can,675,4.42,2025-10-24,Discontinued
7682,SKU07682,Birra Moretti 251ml,Heineken,Beer,Can,491,9.05,2021-04-09,Discontinued
7683,SKU07683,Heineken 264ml,Desperados,Cider,Keg,584,2.4,2023-10-13,Active
7684,SKU07684,Desperados 350ml,Desperados,Non-Alcoholic,Bottle,584,1.49,2023-09-16,Active
7685,SKU07685,Birra Moretti 560ml,Birra Moretti,Cider,Keg,289,1.01,2022-01-05,Active
7686,SKU07686,Heineken 689ml,Birra Moretti,Non-Alcoholic,Bottle,563,5.51,2022-12-08,Active
7687,SKU07687,Heineken 686ml,Desperados,Beer,Keg,639,1.89,2023-04-09,Discontinued
7688,SKU07688,Birra Moretti 671ml,Desperados,Non-Alcoholic,Keg,296,0.39,2024-06-21,Discontinued
7689,SKU07689,Birra Moretti 436ml,Heineken,Cider,Keg,664,2.85,2024-11-21,Active
7690,SKU07690,Heineken 365ml,Birra Moretti,Cider,Bottle,356,4.43,2023-05-31,Active
7691,SKU07691,Amstel 477ml,Heineken,Cider,Can,502,3.12,2025-07-02,Active
7692,SKU07692,Desperados 499ml,Birra Moretti,Cider,Can,692,1.78,2024-04-17,Discontinued
7693,SKU07693,Tiger 560ml,Birra Moretti,Beer,Can,573,3.71,2021-06-04,Discontinued
7694,SKU07694,Heineken 304ml,Amstel,Cider,Can,572,9.94,2025-08-17,Active
7695,SKU07695,Birra Moretti 508ml,Desperados,Non-Alcoholic,Bottle,659,5.59,2023-12-18,Active
7696,SKU07696,Amstel 632ml,Birra Moretti,Cider,Can,446,0.34,2025-10-06,Active
7697,SKU07697,Birra Moretti 324ml,Tiger,Cider,Can,608,7.49,2023-06-20,Discontinued
7698,SKU07698,Amstel 693ml,Amstel,Non-Alcoholic,Bottle,252,6.54,2023-11-21,Active
7699,SKU07699,Tiger 589ml,Birra Moretti,Cider,Keg,557,5.16,2021-09-18,Active
7700,SKU07700,Heineken 416ml,Heineken,Cider,Bottle,356,5.39,2025-02-03,Active
7701,SKU07701,Birra Moretti 475ml,Tiger,Cider,Keg,407,2.71,2025-03-04,Discontinued
7702,SKU07702,Heineken 425ml,Amstel,Non-Alcoholic,Can,277,8.02,2021-05-29,Active
7703,SKU07703,Amstel 657ml,Birra Moretti,Beer,Bottle,432,0.44,2022-08-15,Discontinued
7704,SKU07704,Birra Moretti 504ml,Birra Moretti,Cider,Keg,565,0.03,2024-12-02,Active
7705,SKU07705,Amstel 500ml,Tiger,Beer,Bottle,497,2.91,2022-09-19,Discontinued
7706,SKU07706,Heineken 285ml,Amstel,Cider,Keg,488,5.04,2023-11-30,Active
7707,SKU07707,Tiger 538ml,Amstel,Beer,Bottle,664,1.83,2024-11-19,Active
7708,SKU07708,Tiger 287ml,Birra Moretti,Cider,Keg,390,6.51,2023-01-13,Active
7709,SKU07709,Tiger 433ml,Desperados,Non-Alcoholic,Bottle,502,6.32,2025-03-08,Active
7710,SKU07710,Birra Moretti 290ml,Desperados,Non-Alcoholic,Keg,491,7.17,2023-10-18,Active
7711,SKU07711,Heineken 320ml,Tiger,Beer,Keg,589,2.78,2025-03-10,Discontinued
7712,SKU07712,Heineken 294ml,Heineken,Non-Alcoholic,Bottle,314,6.09,2025-03-30,Active
7713,SKU07713,Heineken 398ml,Amstel,Beer,Can,478,6.4,2023-08-14,Active
7714,SKU07714,Birra Moretti 310ml,Desperados,Cider,Keg,523,7.31,2022-09-22,Discontinued
7715,SKU07715,Desperados 689ml,Birra Moretti,Cider,Can,687,8.33,2021-12-14,Discontinued
7716,SKU07716,Desperados 645ml,Birra Moretti,Beer,Can,388,2.9,2025-06-04,Active
7717,SKU07717,Birra Moretti 493ml,Tiger,Cider,Bottle,288,9.16,2025-07-07,Active
7718,SKU07718,Amstel 342ml,Heineken,Cider,Can,415,9.68,2024-03-01,Discontinued
7719,SKU07719,Birra Moretti 289ml,Amstel,Beer,Keg,315,4.15,2025-09-16,Active
7720,SKU07720,Amstel 267ml,Heineken,Non-Alcoholic,Bottle,486,2.32,2021-11-13,Discontinued
7721,SKU07721,Birra Moretti 594ml,Birra Moretti,Beer,Keg,536,8.7,2022-08-25,Active
7722,SKU07722,Birra Moretti 333ml,Desperados,Beer,Can,692,9.11,2021-01-26,Active
7723,SKU07723,Birra Moretti 504ml,Birra Moretti,Beer,Bottle,590,8.44,2024-11-17,Discontinued
7724,SKU07724,Tiger 366ml,Amstel,Cider,Bottle,378,0.99,2020-12-24,Discontinued
7725,SKU07725,Tiger 412ml,Desperados,Cider,Can,321,3.86,2023-04-20,Discontinued
7726,SKU07726,Desperados 647ml,Amstel,Beer,Bottle,310,9.08,2023-06-13,Discontinued
7727,SKU07727,Desperados 466ml,Amstel,Cider,Keg,677,2.96,2024-05-21,Discontinued
7728,SKU07728,Desperados 416ml,Birra Moretti,Beer,Bottle,501,2.34,2024-07-09,Discontinued
7729,SKU07729,Desperados 455ml,Tiger,Beer,Can,301,6.38,2021-03-14,Active
7730,SKU07730,Amstel 493ml,Desperados,Non-Alcoholic,Can,683,8.31,2024-06-09,Active
7731,SKU07731,Amstel 442ml,Amstel,Cider,Keg,339,8.67,2022-07-24,Active
7732,SKU07732,Birra Moretti 622ml,Tiger,Non-Alcoholic,Keg,424,2.3,2023-11-10,Active
7733,SKU07733,Tiger 568ml,Amstel,Non-Alcoholic,Bottle,330,7.6,2024-07-30,Discontinued
7734,SKU07734,Amstel 461ml,Amstel,Beer,Can,253,7.46,2023-03-20,Active
7735,SKU07735,Birra Moretti 587ml,Desperados,Cider,Bottle,324,9.36,2022-01-31,Active
7736,SKU07736,Tiger 290ml,Heineken,Non-Alcoholic,Bottle,337,10.0,2024-10-31,Active
7737,SKU07737,Desperados 361ml,Desperados,Beer,Bottle,589,4.69,2025-03-16,Discontinued
7738,SKU07738,Birra Moretti 498ml,Amstel,Cider,Can,368,6.61,2023-07-17,Active
7739,SKU07739,Birra Moretti 681ml,Amstel,Cider,Can,548,1.84,2023-11-16,Active
7740,SKU07740,Heineken 297ml,Amstel,Beer,Can,454,0.98,2025-08-25,Active
7741,SKU07741,Amstel 533ml,Desperados,Beer,Keg,306,5.83,2022-02-21,Active
7742,SKU07742,Amstel 417ml,Amstel,Beer,Can,506,7.36,2022-05-30,Discontinued
7743,SKU07743,Heineken 496ml,Birra Moretti,Non-Alcoholic,Can,258,8.94,2023-11-06,Discontinued
7744,SKU07744,Birra Moretti 320ml,Desperados,Cider,Keg,499,1.2,2022-12-17,Discontinued
7745,SKU07745,Heineken 410ml,Birra Moretti,Beer,Keg,680,6.39,2021-08-11,Discontinued
7746,SKU07746,Amstel 559ml,Desperados,Beer,Keg,425,7.79,2023-09-27,Discontinued
7747,SKU07747,Birra Moretti 685ml,Desperados,Cider,Can,362,1.13,2023-10-17,Discontinued
7748,SKU07748,Birra Moretti 315ml,Amstel,Non-Alcoholic,Bottle,468,4.59,2021-09-14,Discontinued
7749,SKU07749,Tiger 476ml,Amstel,Beer,Bottle,565,2.57,2025-02-15,Discontinued
7750,SKU07750,Heineken 304ml,Desperados,Beer,Bottle,358,0.21,2023-04-01,Active
7751,SKU07751,Tiger 304ml,Heineken,Cider,Can,556,5.47,2021-02-27,Active
7752,SKU07752,Tiger 399ml,Birra Moretti,Non-Alcoholic,Can,269,9.28,2023-08-15,Discontinued
7753,SKU07753,Amstel 560ml,Desperados,Non-Alcoholic,Keg,464,7.76,2023-08-05,Discontinued
7754,SKU07754,Birra Moretti 387ml,Birra Moretti,Cider,Keg,676,1.83,2021-03-02,Discontinued
7755,SKU07755,Amstel 291ml,Amstel,Non-Alcoholic,Bottle,446,2.41,2025-04-11,Discontinued
7756,SKU07756,Birra Moretti 663ml,Heineken,Beer,Bottle,254,7.57,2024-01-11,Discontinued
7757,SKU07757,Birra Moretti 471ml,Desperados,Non-Alcoholic,Can,607,7.89,2021-07-29,Discontinued
7758,SKU07758,Tiger 619ml,Amstel,Beer,Keg,620,9.49,2021-10-07,Active
7759,SKU07759,Tiger 623ml,Birra Moretti,Beer,Keg,484,2.34,2025-10-24,Active
7760,SKU07760,Tiger 626ml,Heineken,Cider,Bottle,348,6.17,2025-08-14,Discontinued
7761,SKU07761,Desperados 617ml,Birra Moretti,Beer,Keg,383,6.92,2025-06-18,Active
7762,SKU07762,Heineken 565ml,Desperados,Non-Alcoholic,Bottle,548,5.85,2021-08-29,Active
7763,SKU07763,Desperados 430ml,Desperados,Beer,Bottle,646,7.99,2024-01-31,Active
7764,SKU07764,Tiger 580ml,Birra Moretti,Cider,Keg,444,0.72,2021-03-26,Active
7765,SKU07765,Birra Moretti 660ml,Birra Moretti,Beer,Bottle,605,3.57,2025-09-11,Discontinued
7766,SKU07766,Tiger 483ml,Birra Moretti,Beer,Keg,600,3.79,2023-04-21,Discontinued
7767,SKU07767,Heineken 572ml,Tiger,Cider,Bottle,531,9.15,2024-09-24,Discontinued
7768,SKU07768,Amstel 518ml,Birra Moretti,Cider,Keg,615,1.19,2024-10-27,Active
7769,SKU07769,Tiger 345ml,Desperados,Non-Alcoholic,Can,338,3.4,2023-07-31,Discontinued
7770,SKU07770,Amstel 607ml,Tiger,Beer,Can,659,6.77,2022-10-09,Discontinued
7771,SKU07771,Amstel 596ml,Birra Moretti,Cider,Can,590,0.35,2021-07-16,Active
7772,SKU07772,Heineken 279ml,Heineken,Beer,Bottle,655,7.67,2024-10-28,Active
7773,SKU07773,Amstel 598ml,Amstel,Beer,Can,367,5.95,2023-11-22,Active
7774,SKU07774,Heineken 615ml,Heineken,Non-Alcoholic,Bottle,500,9.74,2023-08-12,Active
7775,SKU07775,Birra Moretti 671ml,Tiger,Beer,Keg,444,2.94,2022-01-12,Active
7776,SKU07776,Tiger 670ml,Heineken,Cider,Can,277,5.36,2022-06-14,Active
7777,SKU07777,Tiger 424ml,Desperados,Beer,Keg,640,5.68,2022-12-21,Active
7778,SKU07778,Heineken 575ml,Desperados,Cider,Bottle,365,9.57,2021-03-16,Discontinued
7779,SKU07779,Amstel 257ml,Amstel,Non-Alcoholic,Bottle,352,2.17,2025-08-13,Active
7780,SKU07780,Desperados 609ml,Desperados,Beer,Keg,271,3.9,2022-11-02,Discontinued
7781,SKU07781,Birra Moretti 353ml,Heineken,Cider,Can,467,0.34,2025-07-29,Active
7782,SKU07782,Heineken 653ml,Heineken,Cider,Bottle,524,9.02,2023-07-26,Discontinued
7783,SKU07783,Desperados 481ml,Tiger,Beer,Bottle,650,3.87,2023-02-05,Active
7784,SKU07784,Tiger 274ml,Tiger,Cider,Can,550,3.45,2023-12-06,Active
7785,SKU07785,Amstel 273ml,Birra Moretti,Beer,Can,689,8.02,2021-02-01,Active
7786,SKU07786,Amstel 609ml,Heineken,Non-Alcoholic,Keg,489,9.01,2021-04-23,Discontinued
7787,SKU07787,Desperados 259ml,Heineken,Non-Alcoholic,Can,624,6.62,2021-10-30,Discontinued
7788,SKU07788,Tiger 331ml,Tiger,Beer,Bottle,441,2.93,2022-10-21,Active
7789,SKU07789,Amstel 696ml,Amstel,Beer,Keg,675,8.18,2023-02-13,Active
7790,SKU07790,Heineken 490ml,Birra Moretti,Non-Alcoholic,Can,665,6.13,2021-06-28,Discontinued
7791,SKU07791,Tiger 555ml,Desperados,Non-Alcoholic,Can,309,8.48,2024-09-17,Discontinued
7792,SKU07792,Birra Moretti 516ml,Desperados,Non-Alcoholic,Bottle,298,4.72,2022-01-10,Discontinued
7793,SKU07793,Tiger 645ml,Birra Moretti,Cider,Keg,419,3.13,2023-07-03,Discontinued
7794,SKU07794,Birra Moretti 600ml,Amstel,Beer,Bottle,460,8.88,2021-12-05,Discontinued
7795,SKU07795,Tiger 460ml,Amstel,Non-Alcoholic,Bottle,320,7.98,2025-09-25,Discontinued
7796,SKU07796,Tiger 502ml,Birra Moretti,Beer,Bottle,578,8.86,2021-03-05,Discontinued
7797,SKU07797,Birra Moretti 568ml,Heineken,Beer,Keg,582,1.15,2023-09-01,Active
7798,SKU07798,Birra Moretti 528ml,Birra Moretti,Cider,Can,331,0.5,2023-01-08,Active
7799,SKU07799,Tiger 523ml,Desperados,Beer,Keg,250,6.55,2025-03-18,Discontinued
7800,SKU07800,Desperados 554ml,Heineken,Cider,Keg,270,1.57,2021-02-02,Active
7801,SKU07801,Heineken 325ml,Tiger,Non-Alcoholic,Can,575,2.99,2024-01-02,Active
7802,SKU07802,Birra Moretti 596ml,Desperados,Beer,Bottle,572,9.9,2021-02-11,Discontinued
7803,SKU07803,Desperados 306ml,Desperados,Beer,Can,367,8.57,2024-09-27,Discontinued
7804,SKU07804,Heineken 525ml,Tiger,Cider,Bottle,556,3.84,2023-01-14,Discontinued
7805,SKU07805,Tiger 257ml,Amstel,Beer,Bottle,372,8.06,2022-07-12,Active
7806,SKU07806,Birra Moretti 639ml,Tiger,Beer,Bottle,467,7.08,2023-08-31,Discontinued
7807,SKU07807,Heineken 563ml,Tiger,Non-Alcoholic,Can,285,0.75,2021-08-31,Discontinued
7808,SKU07808,Tiger 655ml,Heineken,Non-Alcoholic,Can,295,2.79,2021-06-25,Discontinued
7809,SKU07809,Birra Moretti 591ml,Birra Moretti,Beer,Bottle,547,5.73,2023-06-18,Discontinued
7810,SKU07810,Heineken 385ml,Desperados,Non-Alcoholic,Bottle,679,9.77,2021-06-20,Active
7811,SKU07811,Heineken 537ml,Amstel,Beer,Bottle,549,1.73,2024-01-08,Active
7812,SKU07812,Birra Moretti 427ml,Tiger,Beer,Bottle,417,8.29,2022-03-12,Active
7813,SKU07813,Desperados 311ml,Amstel,Cider,Keg,516,2.68,2025-09-20,Active
7814,SKU07814,Desperados 481ml,Heineken,Beer,Keg,372,7.68,2024-04-05,Active
7815,SKU07815,Desperados 487ml,Amstel,Cider,Keg,322,4.97,2025-01-31,Active
7816,SKU07816,Birra Moretti 285ml,Amstel,Beer,Bottle,404,9.98,2024-08-13,Active
7817,SKU07817,Amstel 495ml,Desperados,Cider,Can,416,6.79,2021-03-08,Discontinued
7818,SKU07818,Birra Moretti 662ml,Heineken,Beer,Keg,602,4.88,2024-07-17,Discontinued
7819,SKU07819,Desperados 379ml,Tiger,Non-Alcoholic,Bottle,469,6.47,2024-08-01,Discontinued
7820,SKU07820,Heineken 346ml,Desperados,Non-Alcoholic,Keg,676,7.51,2022-02-02,Active
7821,SKU07821,Amstel 666ml,Heineken,Cider,Can,496,7.91,2024-04-01,Active
7822,SKU07822,Tiger 524ml,Tiger,Non-Alcoholic,Can,652,3.99,2023-12-01,Active
7823,SKU07823,Desperados 390ml,Amstel,Cider,Can,316,9.69,2024-10-04,Discontinued
7824,SKU07824,Tiger 698ml,Heineken,Cider,Keg,317,5.95,2025-05-12,Discontinued
7825,SKU07825,Birra Moretti 285ml,Desperados,Beer,Keg,435,8.74,2025-01-22,Active
7826,SKU07826,Heineken 461ml,Heineken,Cider,Can,430,2.23,2024-10-30,Discontinued
7827,SKU07827,Amstel 676ml,Heineken,Cider,Bottle,261,7.97,2023-12-02,Discontinued
7828,SKU07828,Desperados 687ml,Tiger,Beer,Keg,665,3.06,2024-02-08,Active
7829,SKU07829,Amstel 653ml,Heineken,Beer,Keg,436,1.7,2025-02-13,Discontinued
7830,SKU07830,Tiger 470ml,Heineken,Cider,Can,374,1.75,2024-09-08,Active
7831,SKU07831,Amstel 607ml,Tiger,Beer,Can,672,3.99,2025-06-01,Active
7832,SKU07832,Tiger 376ml,Desperados,Cider,Can,463,6.53,2023-09-12,Active
7833,SKU07833,Heineken 333ml,Tiger,Beer,Bottle,449,5.14,2021-07-11,Active
7834,SKU07834,Heineken 285ml,Tiger,Cider,Can,682,5.36,2021-02-09,Discontinued
7835,SKU07835,Heineken 303ml,Tiger,Non-Alcoholic,Can,278,8.75,2022-07-23,Active
7836,SKU07836,Heineken 533ml,Heineken,Non-Alcoholic,Can,523,8.45,2022-03-26,Active
7837,SKU07837,Birra Moretti 571ml,Desperados,Non-Alcoholic,Can,469,2.33,2023-07-28,Active
7838,SKU07838,Tiger 281ml,Tiger,Non-Alcoholic,Can,297,1.71,2023-05-22,Active
7839,SKU07839,Amstel 377ml,Tiger,Cider,Can,572,3.43,2023-09-23,Discontinued
7840,SKU07840,Heineken 520ml,Heineken,Beer,Can,289,9.33,2022-10-04,Discontinued
7841,SKU07841,Amstel 302ml,Amstel,Cider,Bottle,421,4.82,2023-09-19,Active
7842,SKU07842,Amstel 542ml,Tiger,Non-Alcoholic,Can,692,1.15,2020-11-24,Active
7843,SKU07843,Desperados 557ml,Heineken,Beer,Can,358,3.18,2022-05-08,Active
7844,SKU07844,Desperados 545ml,Amstel,Cider,Keg,319,5.02,2022-07-20,Discontinued
7845,SKU07845,Desperados 450ml,Amstel,Beer,Bottle,268,5.04,2024-05-11,Discontinued
7846,SKU07846,Desperados 469ml,Amstel,Non-Alcoholic,Can,507,3.71,2024-01-31,Active
7847,SKU07847,Tiger 397ml,Amstel,Cider,Bottle,394,3.02,2023-04-02,Discontinued
7848,SKU07848,Tiger 574ml,Desperados,Non-Alcoholic,Can,517,6.73,2022-09-12,Active
7849,SKU07849,Amstel 459ml,Tiger,Non-Alcoholic,Bottle,605,6.55,2023-05-17,Active
7850,SKU07850,Tiger 448ml,Birra Moretti,Cider,Bottle,635,0.7,2024-11-25,Discontinued
7851,SKU07851,Desperados 651ml,Amstel,Non-Alcoholic,Bottle,394,4.42,2021-09-15,Active
7852,SKU07852,Amstel 660ml,Heineken,Beer,Can,533,0.21,2023-12-03,Discontinued
7853,SKU07853,Birra Moretti 565ml,Desperados,Beer,Bottle,630,0.18,2023-07-04,Discontinued
7854,SKU07854,Heineken 565ml,Tiger,Beer,Bottle,686,7.3,2023-11-29,Active
7855,SKU07855,Tiger 260ml,Desperados,Beer,Keg,323,0.09,2021-02-01,Discontinued
7856,SKU07856,Amstel 564ml,Desperados,Beer,Bottle,692,1.78,2022-08-18,Active
7857,SKU07857,Tiger 445ml,Tiger,Beer,Keg,414,7.64,2024-02-29,Active
7858,SKU07858,Tiger 592ml,Desperados,Cider,Keg,349,5.67,2024-04-17,Active
7859,SKU07859,Heineken 626ml,Amstel,Cider,Can,332,1.81,2024-03-15,Active
7860,SKU07860,Desperados 359ml,Birra Moretti,Beer,Can,637,2.11,2021-01-09,Active
7861,SKU07861,Tiger 527ml,Desperados,Beer,Keg,600,1.29,2022-09-18,Active
7862,SKU07862,Heineken 430ml,Desperados,Cider,Can,494,9.86,2020-12-04,Active
7863,SKU07863,Amstel 599ml,Tiger,Cider,Bottle,261,2.04,2022-07-01,Discontinued
7864,SKU07864,Tiger 294ml,Amstel,Cider,Bottle,515,6.16,2022-11-28,Discontinued
7865,SKU07865,Tiger 688ml,Heineken,Beer,Keg,653,0.71,2025-06-11,Active
7866,SKU07866,Heineken 576ml,Desperados,Non-Alcoholic,Keg,636,6.0,2024-09-24,Discontinued
7867,SKU07867,Heineken 609ml,Heineken,Beer,Bottle,646,2.81,2023-06-20,Active
7868,SKU07868,Heineken 557ml,Heineken,Beer,Can,678,4.02,2022-11-26,Discontinued
7869,SKU07869,Heineken 637ml,Tiger,Beer,Bottle,690,4.29,2025-10-29,Discontinued
7870,SKU07870,Desperados 416ml,Amstel,Cider,Keg,417,1.29,2024-09-04,Discontinued
7871,SKU07871,Amstel 408ml,Amstel,Cider,Bottle,545,8.61,2025-04-30,Discontinued
7872,SKU07872,Amstel 371ml,Amstel,Cider,Can,344,4.47,2023-11-13,Discontinued
7873,SKU07873,Birra Moretti 596ml,Desperados,Cider,Bottle,555,7.34,2022-03-10,Discontinued
7874,SKU07874,Desperados 564ml,Heineken,Beer,Can,517,9.74,2021-07-12,Active
7875,SKU07875,Birra Moretti 389ml,Birra Moretti,Non-Alcoholic,Can,305,5.47,2024-03-04,Discontinued
7876,SKU07876,Heineken 256ml,Amstel,Non-Alcoholic,Bottle,573,4.97,2022-04-27,Discontinued
7877,SKU07877,Tiger 400ml,Amstel,Beer,Keg,304,3.73,2025-03-12,Active
7878,SKU07878,Birra Moretti 334ml,Birra Moretti,Cider,Keg,302,3.51,2024-07-31,Discontinued
7879,SKU07879,Tiger 391ml,Birra Moretti,Cider,Can,616,8.87,2022-08-11,Active
7880,SKU07880,Heineken 271ml,Birra Moretti,Beer,Can,361,6.85,2024-07-25,Active
7881,SKU07881,Desperados 392ml,Heineken,Non-Alcoholic,Keg,424,6.84,2025-01-22,Active
7882,SKU07882,Birra Moretti 329ml,Birra Moretti,Cider,Keg,593,2.23,2024-12-12,Discontinued
7883,SKU07883,Desperados 490ml,Birra Moretti,Non-Alcoholic,Keg,387,8.81,2025-06-14,Active
7884,SKU07884,Tiger 571ml,Birra Moretti,Non-Alcoholic,Keg,397,1.06,2021-07-12,Discontinued
7885,SKU07885,Tiger 401ml,Birra Moretti,Beer,Can,586,5.02,2022-11-05,Active
7886,SKU07886,Desperados 588ml,Birra Moretti,Cider,Bottle,451,8.05,2023-01-17,Active
7887,SKU07887,Tiger 629ml,Desperados,Non-Alcoholic,Bottle,680,7.12,2022-11-08,Active
7888,SKU07888,Tiger 678ml,Birra Moretti,Beer,Keg,409,2.55,2022-09-20,Active
7889,SKU07889,Amstel 677ml,Tiger,Cider,Keg,543,2.06,2025-04-17,Discontinued
7890,SKU07890,Amstel 266ml,Heineken,Cider,Bottle,531,4.43,2025-02-21,Active
7891,SKU07891,Tiger 313ml,Birra Moretti,Cider,Keg,291,3.32,2021-05-15,Active
7892,SKU07892,Birra Moretti 433ml,Tiger,Non-Alcoholic,Can,535,3.69,2025-01-16,Active
7893,SKU07893,Heineken 445ml,Birra Moretti,Cider,Can,687,3.35,2021-10-28,Discontinued
7894,SKU07894,Tiger 504ml,Tiger,Non-Alcoholic,Can,527,8.26,2024-11-05,Active
7895,SKU07895,Tiger 287ml,Heineken,Cider,Keg,301,6.61,2020-12-08,Active
7896,SKU07896,Heineken 327ml,Tiger,Cider,Can,574,8.37,2021-07-26,Discontinued
7897,SKU07897,Amstel 686ml,Heineken,Beer,Can,486,5.59,2025-04-03,Active
7898,SKU07898,Heineken 630ml,Birra Moretti,Cider,Can,357,7.27,2022-06-06,Active
7899,SKU07899,Desperados 271ml,Desperados,Beer,Keg,549,4.42,2024-08-08,Discontinued
7900,SKU07900,Desperados 474ml,Desperados,Non-Alcoholic,Keg,407,3.46,2025-09-01,Discontinued
7901,SKU07901,Desperados 303ml,Amstel,Non-Alcoholic,Keg,623,6.2,2024-11-18,Discontinued
7902,SKU07902,Birra Moretti 365ml,Amstel,Beer,Can,539,1.77,2025-01-11,Discontinued
7903,SKU07903,Amstel 352ml,Amstel,Cider,Bottle,268,8.77,2021-02-10,Active
7904,SKU07904,Amstel 630ml,Tiger,Cider,Can,675,8.67,2021-04-30,Active
7905,SKU07905,Desperados 268ml,Amstel,Beer,Keg,286,0.69,2024-11-27,Active
7906,SKU07906,Birra Moretti 528ml,Amstel,Beer,Can,674,1.77,2022-07-04,Discontinued
7907,SKU07907,Tiger 387ml,Amstel,Non-Alcoholic,Bottle,335,2.28,2024-02-05,Active
7908,SKU07908,Amstel 418ml,Tiger,Cider,Bottle,505,1.19,2024-10-27,Active
7909,SKU07909,Tiger 514ml,Heineken,Beer,Keg,628,0.67,2025-02-28,Discontinued
7910,SKU07910,Desperados 346ml,Desperados,Cider,Can,638,6.37,2024-08-27,Active
7911,SKU07911,Desperados 317ml,Tiger,Cider,Keg,384,9.15,2024-01-12,Discontinued
7912,SKU07912,Desperados 514ml,Desperados,Non-Alcoholic,Keg,326,9.52,2025-03-13,Active
7913,SKU07913,Heineken 409ml,Heineken,Non-Alcoholic,Can,461,9.28,2022-12-05,Active
7914,SKU07914,Tiger 539ml,Desperados,Non-Alcoholic,Keg,512,1.43,2024-09-17,Active
7915,SKU07915,Desperados 389ml,Birra Moretti,Beer,Keg,397,9.87,2023-01-24,Active
7916,SKU07916,Heineken 622ml,Birra Moretti,Beer,Bottle,696,6.63,2025-03-24,Active
7917,SKU07917,Desperados 512ml,Amstel,Non-Alcoholic,Can,366,0.23,2024-08-18,Active
7918,SKU07918,Desperados 268ml,Tiger,Beer,Can,578,1.94,2022-07-18,Active
7919,SKU07919,Desperados 512ml,Tiger,Beer,Bottle,364,3.73,2023-10-02,Discontinued
7920,SKU07920,Tiger 345ml,Heineken,Beer,Can,338,6.23,2023-08-09,Discontinued
7921,SKU07921,Tiger 622ml,Amstel,Cider,Keg,412,3.52,2025-09-27,Active
7922,SKU07922,Amstel 490ml,Tiger,Beer,Can,265,6.04,2024-10-23,Active
7923,SKU07923,Heineken 435ml,Tiger,Beer,Keg,357,3.17,2025-02-24,Discontinued
7924,SKU07924,Birra Moretti 429ml,Tiger,Beer,Bottle,327,5.2,2024-12-21,Discontinued
7925,SKU07925,Tiger 352ml,Desperados,Cider,Can,345,3.67,2021-02-18,Active
7926,SKU07926,Tiger 254ml,Tiger,Cider,Keg,456,0.54,2022-06-25,Active
7927,SKU07927,Tiger 270ml,Desperados,Beer,Keg,474,2.25,2021-08-19,Active
7928,SKU07928,Tiger 607ml,Amstel,Beer,Keg,512,9.24,2025-03-01,Discontinued
7929,SKU07929,Heineken 479ml,Birra Moretti,Non-Alcoholic,Keg,370,2.06,2021-11-28,Discontinued
7930,SKU07930,Heineken 677ml,Desperados,Non-Alcoholic,Can,495,1.99,2024-12-23,Active
7931,SKU07931,Heineken 538ml,Desperados,Beer,Can,539,8.28,2024-06-27,Active
7932,SKU07932,Desperados 294ml,Desperados,Beer,Can,290,1.31,2021-12-23,Discontinued
7933,SKU07933,Amstel 427ml,Birra Moretti,Cider,Bottle,312,0.86,2025-09-15,Active
7934,SKU07934,Tiger 257ml,Desperados,Cider,Bottle,629,6.61,2023-07-13,Active
7935,SKU07935,Desperados 577ml,Heineken,Non-Alcoholic,Bottle,253,9.62,2023-01-15,Active
7936,SKU07936,Desperados 550ml,Heineken,Non-Alcoholic,Bottle,501,2.51,2024-10-16,Active
7937,SKU07937,Desperados 442ml,Amstel,Cider,Can,581,8.51,2022-11-12,Active
7938,SKU07938,Desperados 586ml,Desperados,Non-Alcoholic,Keg,381,7.72,2023-06-30,Discontinued
7939,SKU07939,Tiger 653ml,Amstel,Non-Alcoholic,Keg,692,1.76,2024-12-07,Active
